OrderID;Order Date;Product Name;Unit Sold;Unit Price;Category;Supplier Name;Supplier City;Supplier Country;Units In Stock;Units On Order;Reorder Level
10986;30/03/1998;Lakkalikööri;10;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10986;30/03/1998;Original Frankfurter grüne Soße;15;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10987;31/03/1998;Uncle Bob's Organic Dried Pears;60;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10987;31/03/1998;Ipoh Coffee;6;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
10987;31/03/1998;Mozzarella di Giovanni;20;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10988;31/03/1998;Uncle Bob's Organic Dried Pears;60;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10988;31/03/1998;Tarte au sucre;40;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10989;31/03/1998;Grandma's Boysenberry Spread;40;25;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;120;0;25
10989;31/03/1998;Queso Cabrales;15;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10989;31/03/1998;Jack's New England Clam Chowder;4;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10990;01/04/1998;Sir Rodney's Scones;65;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10990;01/04/1998;Sasquatch Ale;60;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10990;01/04/1998;Pâté chinois;65;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10990;01/04/1998;Sirop d'érable;66;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10991;01/04/1998;Chang;50;19;Beverages;Exotic Liquids;London;UK;17;40;25
10991;01/04/1998;Outback Lager;20;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10991;01/04/1998;Lakkalikööri;90;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10992;01/04/1998;Mozzarella di Giovanni;2;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10993;01/04/1998;Thüringer Rostbratwurst;50;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10993;01/04/1998;Jack's New England Clam Chowder;35;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10994;02/04/1998;Raclette Courdavault;18;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10995;02/04/1998;Manjimup Dried Apples;20;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10995;02/04/1998;Camembert Pierrot;4;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10996;02/04/1998;Singaporean Hokkien Fried Mee;40;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10997;03/04/1998;Mascarpone Fabioli;50;32;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;9;40;25
10997;03/04/1998;Spegesild;20;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
10997;03/04/1998;Filo Mix;20;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10998;03/04/1998;Guaraná Fantástica;12;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10998;03/04/1998;Sirop d'érable;7;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10998;03/04/1998;Longlife Tofu;20;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10998;03/04/1998;Rhönbräu Klosterbier;30;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10999;03/04/1998;Jack's New England Clam Chowder;20;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10999;03/04/1998;Manjimup Dried Apples;15;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10999;03/04/1998;Original Frankfurter grüne Soße;21;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
11000;06/04/1998;Chef Anton's Cajun Seasoning;25;22;Condiments;New Orleans Cajun Delights;New Orleans;USA;53;0;0
11000;06/04/1998;Guaraná Fantástica;30;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11000;06/04/1998;Original Frankfurter grüne Soße;30;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
11001;06/04/1998;Uncle Bob's Organic Dried Pears;60;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
11001;06/04/1998;Gustaf's Knäckebröd;25;21;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;104;0;25
11001;06/04/1998;Spegesild;25;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
11001;06/04/1998;Pâté chinois;6;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
11002;06/04/1998;Konbu;56;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
11002;06/04/1998;Steeleye Stout;15;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
11002;06/04/1998;Singaporean Hokkien Fried Mee;24;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
11002;06/04/1998;Pâté chinois;40;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
11003;06/04/1998;Chai;4;18;Beverages;Exotic Liquids;London;UK;39;0;10
11003;06/04/1998;Boston Crab Meat;10;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
11003;06/04/1998;Filo Mix;10;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
11004;07/04/1998;Gumbär Gummibärchen;6;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
11004;07/04/1998;Lakkalikööri;6;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
11005;07/04/1998;Chai;2;18;Beverages;Exotic Liquids;London;UK;39;0;10
11005;07/04/1998;Raclette Courdavault;10;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
11006;07/04/1998;Chai;8;18;Beverages;Exotic Liquids;London;UK;39;0;10
11006;07/04/1998;Thüringer Rostbratwurst;2;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
11007;08/04/1998;Northwoods Cranberry Sauce;30;40;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;6;0;0
11007;08/04/1998;Thüringer Rostbratwurst;10;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
11007;08/04/1998;Singaporean Hokkien Fried Mee;14;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
11008;08/04/1998;Rössle Sauerkraut;70;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
11008;08/04/1998;Sasquatch Ale;90;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
11008;08/04/1998;Flotemysost;21;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
11009;08/04/1998;Guaraná Fantástica;12;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11009;08/04/1998;Inlagd Sill;18;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
11009;08/04/1998;Camembert Pierrot;9;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
11010;09/04/1998;Uncle Bob's Organic Dried Pears;20;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
11010;09/04/1998;Guaraná Fantástica;10;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11011;09/04/1998;Escargots de Bourgogne;40;13,25;Seafood;Escargots Nouveaux;Montceau;France;62;0;20
11011;09/04/1998;Flotemysost;20;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
11012;09/04/1998;Teatime Chocolate Biscuits;50;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
11012;09/04/1998;Camembert Pierrot;36;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
11012;09/04/1998;Flotemysost;60;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
11013;09/04/1998;Tunnbröd;10;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
11013;09/04/1998;Singaporean Hokkien Fried Mee;4;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
11013;09/04/1998;Rogede sild;20;9,5;Seafood;Lyngbysild;Lyngby;Denmark;5;70;15
11013;09/04/1998;Scottish Longbreads;2;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
11014;10/04/1998;Jack's New England Clam Chowder;28;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
11015;10/04/1998;Nord-Ost Matjeshering;15;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
11015;10/04/1998;Original Frankfurter grüne Soße;18;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
11016;10/04/1998;Gorgonzola Telino;15;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
11016;10/04/1998;Inlagd Sill;16;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
11017;13/04/1998;Aniseed Syrup;25;10;Condiments;Exotic Liquids;London;UK;13;70;25
11017;13/04/1998;Raclette Courdavault;110;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
11017;13/04/1998;Outback Lager;30;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
11018;13/04/1998;Queso Manchego La Pastora;20;38;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;86;0;0
11018;13/04/1998;Carnarvon Tigers;10;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
11018;13/04/1998;Gnocchi di nonna Alice;5;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
11019;13/04/1998;Spegesild;3;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
11019;13/04/1998;Maxilaku;2;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
11020;14/04/1998;Ikura;24;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
11021;14/04/1998;Chang;11;19;Beverages;Exotic Liquids;London;UK;17;40;25
11021;14/04/1998;Sir Rodney's Marmalade;15;81;Confections;Specialty Biscuits, Ltd.;Manchester;UK;40;0;0
11021;14/04/1998;Gumbär Gummibärchen;63;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
11021;14/04/1998;Manjimup Dried Apples;44;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
11021;14/04/1998;Mozzarella di Giovanni;35;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
11022;14/04/1998;Teatime Chocolate Biscuits;35;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
11022;14/04/1998;Gudbrandsdalsost;30;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
11023;14/04/1998;Uncle Bob's Organic Dried Pears;4;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
11023;14/04/1998;Ipoh Coffee;30;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
11024;15/04/1998;Gumbär Gummibärchen;12;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
11024;15/04/1998;Geitost;30;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
11024;15/04/1998;Louisiana Fiery Hot Pepper Sauce;21;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
11024;15/04/1998;Flotemysost;50;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
11025;15/04/1998;Chai;10;18;Beverages;Exotic Liquids;London;UK;39;0;10
11025;15/04/1998;Konbu;20;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
11026;15/04/1998;Carnarvon Tigers;8;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
11026;15/04/1998;Manjimup Dried Apples;10;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
11027;16/04/1998;Guaraná Fantástica;30;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11027;16/04/1998;Tarte au sucre;21;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
11028;16/04/1998;Pâté chinois;35;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
11028;16/04/1998;Raclette Courdavault;24;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
11029;16/04/1998;Gnocchi di nonna Alice;20;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
11029;16/04/1998;Vegie-spread;12;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
11030;17/04/1998;Chang;100;19;Beverages;Exotic Liquids;London;UK;17;40;25
11030;17/04/1998;Chef Anton's Gumbo Mix;70;21,35;Condiments;New Orleans Cajun Delights;New Orleans;USA;0;0;0
11030;17/04/1998;Thüringer Rostbratwurst;60;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
11030;17/04/1998;Raclette Courdavault;100;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
11031;17/04/1998;Chai;45;18;Beverages;Exotic Liquids;London;UK;39;0;10
11031;17/04/1998;Konbu;80;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
11031;17/04/1998;Guaraná Fantástica;21;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11031;17/04/1998;Wimmers gute Semmelknödel;20;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
11031;17/04/1998;Flotemysost;16;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
11032;17/04/1998;Inlagd Sill;35;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
11032;17/04/1998;Côte de Blaye;25;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
11032;17/04/1998;Raclette Courdavault;30;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
11033;17/04/1998;Perth Pasties;70;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
11033;17/04/1998;Gudbrandsdalsost;36;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
11034;20/04/1998;Sir Rodney's Scones;15;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
11034;20/04/1998;Gula Malacca;12;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
11034;20/04/1998;Sirop d'érable;6;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
11035;20/04/1998;Chai;10;18;Beverages;Exotic Liquids;London;UK;39;0;10
11035;20/04/1998;Steeleye Stout;60;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
11035;20/04/1998;Singaporean Hokkien Fried Mee;30;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
11035;20/04/1998;Tourtière;10;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
11036;20/04/1998;Konbu;7;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
11036;20/04/1998;Raclette Courdavault;30;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
11037;21/04/1998;Outback Lager;4;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
11038;21/04/1998;Boston Crab Meat;5;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
11038;21/04/1998;Filo Mix;2;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
11038;21/04/1998;Flotemysost;30;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
11039;21/04/1998;Rössle Sauerkraut;20;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
11039;21/04/1998;Steeleye Stout;24;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
11039;21/04/1998;Maxilaku;60;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
11039;21/04/1998;Ravioli Angelo;28;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
11040;22/04/1998;Sir Rodney's Scones;20;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
11041;22/04/1998;Chang;30;19;Beverages;Exotic Liquids;London;UK;17;40;25
11041;22/04/1998;Vegie-spread;30;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
11042;22/04/1998;Gula Malacca;15;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
11042;22/04/1998;Sirop d'érable;4;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
11043;22/04/1998;Queso Cabrales;10;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
11044;23/04/1998;Tarte au sucre;12;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
11045;23/04/1998;Geitost;15;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
11045;23/04/1998;Manjimup Dried Apples;24;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
11046;23/04/1998;Queso Manchego La Pastora;20;38;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;86;0;0
11046;23/04/1998;Mascarpone Fabioli;15;32;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;9;40;25
11046;23/04/1998;Steeleye Stout;18;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
11047;24/04/1998;Chai;25;18;Beverages;Exotic Liquids;London;UK;39;0;10
11047;24/04/1998;Chef Anton's Gumbo Mix;30;21,35;Condiments;New Orleans Cajun Delights;New Orleans;USA;0;0;0
11048;24/04/1998;Scottish Longbreads;42;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
11049;24/04/1998;Chang;10;19;Beverages;Exotic Liquids;London;UK;17;40;25
11049;24/04/1998;Queso Manchego La Pastora;4;38;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;86;0;0
11050;27/04/1998;Lakkalikööri;50;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
11051;27/04/1998;Guaraná Fantástica;10;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11052;27/04/1998;Ipoh Coffee;30;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
11052;27/04/1998;Sirop d'érable;10;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
11053;27/04/1998;Carnarvon Tigers;35;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
11053;27/04/1998;Mascarpone Fabioli;20;32;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;9;40;25
11053;27/04/1998;Wimmers gute Semmelknödel;25;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
11054;28/04/1998;Geitost;10;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
11054;28/04/1998;Laughing Lumberjack Lager;20;14;Beverages;Bigfoot Breweries;Bend;USA;52;0;10
11055;28/04/1998;Guaraná Fantástica;15;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11055;28/04/1998;NuNuCa Nuß-Nougat-Creme;15;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
11055;28/04/1998;Manjimup Dried Apples;20;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
11055;28/04/1998;Ravioli Angelo;20;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
11056;28/04/1998;Uncle Bob's Organic Dried Pears;40;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
11056;28/04/1998;Pâté chinois;35;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
11056;28/04/1998;Camembert Pierrot;50;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
11057;29/04/1998;Outback Lager;3;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
11058;29/04/1998;Sir Rodney's Scones;3;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
11058;29/04/1998;Camembert Pierrot;21;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
11058;29/04/1998;Sirop d'érable;4;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
11059;29/04/1998;Konbu;30;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
11059;29/04/1998;Alice Mutton;12;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
11059;29/04/1998;Camembert Pierrot;35;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
11060;30/04/1998;Camembert Pierrot;4;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
11060;30/04/1998;Original Frankfurter grüne Soße;10;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
11061;30/04/1998;Camembert Pierrot;15;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
11062;30/04/1998;Perth Pasties;10;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
11062;30/04/1998;Outback Lager;12;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
11063;30/04/1998;Sasquatch Ale;30;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
11063;30/04/1998;Boston Crab Meat;40;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
11063;30/04/1998;Jack's New England Clam Chowder;30;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
11064;01/05/1998;Alice Mutton;77;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
11064;01/05/1998;Jack's New England Clam Chowder;12;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
11064;01/05/1998;Perth Pasties;25;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
11064;01/05/1998;Pâté chinois;4;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
11064;01/05/1998;Scottish Longbreads;55;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
11065;01/05/1998;Nord-Ost Matjeshering;4;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
11065;01/05/1998;Tourtière;20;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
11066;01/05/1998;Pavlova;3;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
11066;01/05/1998;Teatime Chocolate Biscuits;42;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
11066;01/05/1998;Sasquatch Ale;35;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
11067;04/05/1998;Jack's New England Clam Chowder;9;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
11068;04/05/1998;Rössle Sauerkraut;8;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
11068;04/05/1998;Ipoh Coffee;36;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
11068;04/05/1998;Original Frankfurter grüne Soße;28;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
11069;04/05/1998;Chartreuse verte;20;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
11070;05/05/1998;Chai;40;18;Beverages;Exotic Liquids;London;UK;39;0;10
11070;05/05/1998;Chang;20;19;Beverages;Exotic Liquids;London;UK;17;40;25
11070;05/05/1998;Pavlova;30;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
11070;05/05/1998;Gorgonzola Telino;20;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
11071;05/05/1998;Uncle Bob's Organic Dried Pears;15;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
11071;05/05/1998;Konbu;10;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
11072;05/05/1998;Chang;8;19;Beverages;Exotic Liquids;London;UK;17;40;25
11072;05/05/1998;Jack's New England Clam Chowder;40;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
11072;05/05/1998;Valkoinen suklaa;22;16,25;Confections;Karkki Oy;Lappeenranta;Finland;65;0;30
11072;05/05/1998;Wimmers gute Semmelknödel;130;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
11073;05/05/1998;Queso Cabrales;10;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
11073;05/05/1998;Guaraná Fantástica;20;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
11074;06/05/1998;Pavlova;14;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
11075;06/05/1998;Chang;10;19;Beverages;Exotic Liquids;London;UK;17;40;25
11075;06/05/1998;Spegesild;30;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
11075;06/05/1998;Lakkalikööri;2;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
11076;06/05/1998;Grandma's Boysenberry Spread;20;25;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;120;0;25
11076;06/05/1998;Tofu;20;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
11076;06/05/1998;Teatime Chocolate Biscuits;10;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
11077;06/05/1998;Chang;24;19;Beverages;Exotic Liquids;London;UK;17;40;25
11077;06/05/1998;Aniseed Syrup;4;10;Condiments;Exotic Liquids;London;UK;13;70;25
11077;06/05/1998;Chef Anton's Cajun Seasoning;1;22;Condiments;New Orleans Cajun Delights;New Orleans;USA;53;0;0
11077;06/05/1998;Grandma's Boysenberry Spread;1;25;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;120;0;25
